id,created_at,place.name,full_text,curbside_similarity,curbside_rank
1253039750174461960,Wed Apr 22 19:15:31 +0000 2020,Mississauga,"More from Mississauga: city has installed webcams, offering a live feed so the public can enjoy blooming cherry blossoms in Kariya Park “from the comfort of their homes.” Mayor says park is too small to safely accommodate visitors during pandemic. #covid19 https://t.co/nZhhqbNwNW",0.8493165373802185,197
1259928123874742272,Mon May 11 19:27:27 +0000 2020,Laurel,"How about a cup of gumbo and a grilled cheese for dinner tonight??? We will be open 4:30-7:00. Our full menu is also available. See y’all for dinner!! #iliveinlaurel #socialdistancing #the5000ms #eatlocal @ Laurel,… https://t.co/DxiSQnT9jE",0.849186360836029,198
1255548398566027267,Wed Apr 29 17:23:59 +0000 2020,Pacheco,"Support your local skate shop anyway you can during #covid19 on social media, order products on their online store, &amp; etc. Local skate shops are the roots of skateboarding
.
With city closing your local skate park or… https://t.co/mxGo15uQWS",0.8490601181983948,199
1256678726517096448,Sat May 02 20:15:31 +0000 2020,Cudmore's,Woke up this morning (afternoon LOL) to the sound of lawnmowers and smell of fresh cut lawn. Welcome to #Spring #Oakville! Curb side pickup at the garden centres is a brisk business this wknd. #SaturdayMorning #SocialDistancing https://t.co/stiZRFkVvJ,0.8489999175071716,200
1263126516487073792,Wed May 20 15:16:43 +0000 2020,Yonkers,"#OaklandBeach located in #RyeTownPark will be open beginning Friday, May 22 as long as #socialdistancing is practiced. The park will also begin collecting park fees the same day. #RyeTown #RyeCity",0.8489603996276855,201
1268232586339418112,Wed Jun 03 17:26:25 +0000 2020,Oakville,@AMAwithAMA Cheers🥂 from my home office! So thrilled my neighbourhood @Starbucks has perfected #SocialDistancing and is welcoming mobile app and walk-in customers again. ❤️ https://t.co/sNLFO3Ffhk,0.8488924503326416,202
1266914110282665984,Sun May 31 02:07:16 +0000 2020,Vienna,First night out! Al Fresco family parking lot dining has never tasted so good #Family #FamilyDinner #AlFresco #SocialDistancing #Clarity @ Clarity https://t.co/q1CUNVFjb3,0.8488203287124634,203
1246220263324364801,Fri Apr 03 23:37:19 +0000 2020,Tennessee,"@AustinOP180 Our recycling program has not been impacted by #COVID19. We are still recycling all items that are in curbside bins, at drop-off locations, and at the convenience centers. You are welcome to compost any soiled paper, cardboard, or shredded paper. Thanks!",0.8488115072250366,204
1245534391402708993,Thu Apr 02 02:11:54 +0000 2020,Bolet's Burrito,Tonight's dinner for #supportYYZ was from a hidden Mexican spot. Around the corner from Rabba on Front. Affordable jam packed burritos. Guac is free when you pay cash. #COVID19 hours are 11am - 5pm daily. This is a small👇 #COVID19toronto #buylocal #foodie https://t.co/2za89gCOrQ https://t.co/pP7GMRUEzC,0.8488096594810486,205
1269759731477946368,Sun Jun 07 22:34:45 +0000 2020,New York,"@carolinebutler_ @AndreaVButler @GreeceCentral @AthenaHigh If monitored like #socialdistancing at Park Ave eateries, should be okay for at least trios or quads! 🎓🎓🎓👍",0.8485927581787109,206
1246501622252834817,Sat Apr 04 18:15:20 +0000 2020,Strathcona County,"Ask and you will receive. Two porch deliveries this morning, despite both salons being closed due to #COVID19 ❤️🙌 Thanks @hairmantra and Cutting Edge. #shpk #fortsask #supportlocal #shoplocal https://t.co/iO1Td9SWSN",0.8483859300613403,207
1259999123379494918,Tue May 12 00:09:35 +0000 2020,Calabasas,Circuitous route to @10speedcoffee. #ESIgrips #GetOutAndRide #SocialDistancing #BikesAndBeers @ 10 Speed Coffee https://t.co/EGs0LMu5eH,0.848362922668457,208
1257326547716976640,Mon May 04 15:09:43 +0000 2020,Greenwood Park Mall,The @GreenwoodPark1 Mall just reopened with many #COVID19 safety protocols. Lifestyles Entrance &amp; entrance near Applebee’s are open. https://t.co/Y7BPsp1fP6,0.8483372926712036,209
1247978360975876098,Wed Apr 08 20:03:22 +0000 2020,Okolona,It’s #socialdistancing MEAT shopping at Jefferson Mall with Better Beef Brands Meat Truck - 20 ribeyes for $30! And a whole lot more! @1069play @ Jefferson Mall https://t.co/9BeF81zGJ5,0.8482963442802429,210
1247186297963327492,Mon Apr 06 15:35:59 +0000 2020,New Orleans,Most masked up restaurant_depot all observing #socialdistancing @ Restaurant Depot https://t.co/394vVk2vZr,0.8481929898262024,211
1253163693606649856,Thu Apr 23 03:28:01 +0000 2020,Reston,"COVID traffic, faultless asphalt, ""cyclist may use whole lane"" stencils on road, sunshine and ~3-4hrs of daylight after a work-at-home day...this is doing #lockdownlife right 😁😁😁
#bikelife #COVID19 #GetActive150… https://t.co/m2BTQLRIrn",0.848121166229248,212
1275918102899851268,Wed Jun 24 22:25:55 +0000 2020,Berkeley,"Tables and chairs are back for outdoor dining. #covid19 (@ Downtown Berkeley in Berkeley, CA w/ @meekorouse) https://t.co/Mj4OiiPrMN https://t.co/3ZmbtFkXcb",0.8480892777442932,213
1272890010581307393,Tue Jun 16 13:53:22 +0000 2020,Yonkers,@Sickroy6 @CanadianBdog A lot of city parks are in the middle of blocks with entrances on both streets. I’m assuming they opened the first street entrance from the outside &amp; walked through.  #WearAMask #SocialDistancing #ugh,0.8479384183883667,214
1246198679066693632,Fri Apr 03 22:11:32 +0000 2020,Fisherman's Wharf,SF Fisherman’s Wharf. Small fishing boats tied up at the dock. #SocialDistancing Day 18. solo walk #COVID19SF https://t.co/0tnech4uV5,0.8478929400444031,215
1256309967600193536,Fri May 01 19:50:12 +0000 2020,Meridian,"Lunch by the lake with @paulthomasdavis! We are sitting in the car, but it is a much needed change in scenery! #bonitalakes #lakesidelunch #socialdistancing @ Bonita Lakes Park https://t.co/CIAVSKBO7I",0.8478228449821472,216
1267911661421199361,Tue Jun 02 20:11:11 +0000 2020,Lake Metroparks Gully Brook Park,"Enjoyed a nice afternoon walk in @LakeMetroparks’ Gully Brook Park. 🌳 
https://t.co/s8EjynWrpD

#SocialDistancing in our local parks in the afternoon is now my norm. Luckily, we have several great park systems in Northeast #Ohio. 🌱 https://t.co/zkxb0tAnv4 https://t.co/79a6vM67vS",0.8478198051452637,217
1246292633988849666,Sat Apr 04 04:24:53 +0000 2020,Dayton,"Had to wait until midnight hit, but was able to schedule grocery pickup at @Walmart for Sunday 🙌🏼 So grateful for online ordering &amp; curb pickup systems. #SocialDistancing #foodsecurity #nothoarding",0.8478008508682251,218
1258091786469244933,Wed May 06 17:50:30 +0000 2020,Toronto,NEW: Retail stores in #Ontario will be allowed to re-open as of Monday as long as they have street entrances &amp; are able to offer curbside pickup. #COVID19,0.8477625250816345,219
1245487909035225089,Wed Apr 01 23:07:12 +0000 2020,Texas,"One can argue that golf allows for some #socialdistancing but the number of packed golf cars, and the full parking lot at the Teravista golf course today indicates otherwise. Is it essential to have golf courses open? @KXAN_News #atx",0.8476582765579224,220
1258843247549517832,Fri May 08 19:36:33 +0000 2020,The Butler House,Old-Fashioned Family Fun: Spring restaurant adds drive-in theater during COVID-19 https://t.co/GkzNrbKced #cw39 #wheresmaggie #COVID19 #driveinmovies #familyfun #springtexas,0.8476345539093018,221
1258944935388209157,Sat May 09 02:20:37 +0000 2020,Virginia,It is cooler outside this weekend but it is a beautiful drive through the Rockfish Valley along #nelson151 to our #familyfarm. Do a #curbsidepickup while #socialdistancing. We have so many choices of both #fruitwine… https://t.co/fOSXTsDIzy,0.8474745750427246,222
1277235832240377858,Sun Jun 28 13:42:06 +0000 2020,Brooklyn,"#repost @EverymanNY
・・・
HEY PARK SLOPE WE ARE BACK! Shop is open with door service from 8AM - 3PM. #coffee #parkslope #covid19 #contactless #togo 📸: @rawkalways @ Everyman Espresso Park Slope https://t.co/4z2g2tDAQ8",0.847453773021698,223
1250981775813283845,Fri Apr 17 02:57:52 +0000 2020,Fairhope,Thank you @GreersMarket for your curbside pickup.  Thank you to the workers who made grocery shopping so convenient. #socialdistancing #curbsidepickup #icantstayhomeimanurse… https://t.co/KYN43eCDlj,0.8471931219100952,224
1263670336354123777,Fri May 22 03:17:40 +0000 2020,Kentucky,"Prepping for Social Distancing! Starting Friday, there will be limited seating open in the front half of the Brew House on Main Street! 

https://t.co/UqWZdm4dwj
#localcoffee #socialdistancing #localpastries #munfordvilleky #hartcountyky https://t.co/JLyBFgItcn",0.8471316695213318,225
1246260311021309952,Sat Apr 04 02:16:27 +0000 2020,SeaTac,"5th in line, but 40+ feet back from counter. LOVE the #SocialDistancing norm (&amp; personal space force field) (@ SeaTac Rental Car Facility in Seatac, WA) https://t.co/qebT9JOUGY",0.847116231918335,226
1271588865422180352,Fri Jun 12 23:43:05 +0000 2020,Old Sugar Mill,"Old Sugar Mill in Clarksburg reopens to wine tasting across 14 independent wineries w. #COVID19 modifications. 
Appointments recommended 
No dogs, children 
Reduced capacity
Face coverings mandatory (obviously not while drinking)
No outside food— but food trucks present @kcranews https://t.co/rngldgbosH",0.8470664024353027,227
1254920671223787520,Mon Apr 27 23:49:37 +0000 2020,Brooklyn,"Adam from Spring street observed that he saw an older couple pick up pizza on his block, encountered choke points in narrow sidewalks and deserved better. #openstreets #SocialDistancing @CB2_Manhattan https://t.co/kXgC5ar8RT",0.8470123410224915,228
1246614187431694337,Sun Apr 05 01:42:37 +0000 2020,Wesbrook Village,I grew up in a neighbourhood in Richmond with an abundance of cherry blossoms. I have a cherry blossom tree tattooed on my back to symbolize the beauty of blooming after a difficult time. Did an outdoor #SocialDistancing workout next to these beauties today 🌸 https://t.co/wCHNUQd6Ay,0.8469531536102295,229
1247991627970379788,Wed Apr 08 20:56:05 +0000 2020,Municipality of Monroeville,"Practiced #SocialDistancing ✅ 
Supported a local business ✅
Ate #pizza for dinner ✅
Got weird looks from people passing by in their cars ✅

#napolispizza #monroeville #Pittsburgh #COVID19 #parkinglotdinner #carfood @JimmyKimmelLive https://t.co/bx2Ig6xuTs",0.8468642830848694,230
1256612700379140104,Sat May 02 15:53:09 +0000 2020,Panama City Beach,Looks like business as usual here in #panamacitybeach. (I am staying safely on my balcony or in my room while my son completes 2 dives for scuba certification at another location.) #socialdistancing #nobodycares… https://t.co/ldfdAG0kKN,0.8467738628387451,231
1246235262784401408,Sat Apr 04 00:36:55 +0000 2020,Fresno,"BASKETBALL &amp; TENNIS COURTS CLOSED: On Tuesday, the City of Fresno closed park playgrounds. Today basketball and tennis courts are closed in an effort to create #SocialDistancing. @CBS47 @KSEE24 https://t.co/t0IwsuwUTl",0.8467389941215515,232
1246515229120499712,Sat Apr 04 19:09:24 +0000 2020,Sawgrass,Rode to Atlantic Blvd and back on my bike.  Such a pretty day to ride a bike &amp; easier to stay distant ! #SocialDistancing,0.8467366099357605,233
1261748347834155008,Sat May 16 20:00:22 +0000 2020,Old Greenwich,"Reopening May 20th with smaller classes and separate art stations spaced 6 feet. We are cleaned, we are spaced, we are ready. #artclasses #bestofgreenwich #socialdistancing #painting #bunny #rabbit #bumblebee… https://t.co/tXvMuqPTFw",0.8467121124267578,234
1245455930734542848,Wed Apr 01 21:00:07 +0000 2020,High Park Brewery,"The High Park Cherry Blossoms are out! 

Well the High Park Brewery Cherry Blossom Lagers that is.  

Available from our online store. https://t.co/dOM8O7WCFO

#BeerToGo #covıd19 #pickUp #highpark #cherryblossom #toronto #beer #BrewedWithPurpose #bcorp #bcorpcanada #BranchOut https://t.co/qKajrdgD0k",0.8466859459877014,235
1246128015706181632,Fri Apr 03 17:30:45 +0000 2020,San Jose,"Trader Joe’s has thoroughly impressed me!!! Line outside the store has ppl separated 6’ apart, only 25 ppl allowed in the store at once, FULLY stocked including TP (Shhh 🤫), &amp; everyone is cheery as usual. #TraderJoes #socialdistancing",0.8466842174530029,236
1268624123695116294,Thu Jun 04 19:22:15 +0000 2020,New York,"3:01 pm; first one here for the reopening of on-site outside consumption! Cheers! 🍻 @LuckyHareBrew #CraftBeer #Beer #FingerLakes #COVID19 (@ Lucky Hare Brewing in Hector, NY) https://t.co/T0NpWJ9AbS https://t.co/8SvSflU29k",0.8466769456863403,237
1258916904623800321,Sat May 09 00:29:14 +0000 2020,Three Brothers Pizza,"This is what Three Brothers Pizza in Beltway Plaza in #Greenbelt, #Maryland is like in the age of the #Coronavirus #covid19 pandemic. In-person dining has been banned and its mall entrance has been closed of due to the closing of all enclosed shopping malls. https://t.co/5YLvj3ZNpv",0.846673309803009,238
1256618781952086016,Sat May 02 16:17:19 +0000 2020,St Andrews,"The parking area at Harbison State Forest is overflowing. Bikes, hiking gear and people everywhere, now that @SC_State_Parks are up and running again. Cars lining the entrance next to social distancing reminders. Life during the #coronavirus in SC is starting up again. https://t.co/mZO4L5USY2",0.8466206192970276,239
1254152108162592769,Sat Apr 25 20:55:38 +0000 2020,Dallas,Leftover Carlos’ INFAMOUS Frozen drink from @goodfriendbg order last night makes for a wonderful mixer today after a 5mi walk and yard work! #socialdistancing #goodcitizen #lightattheendofthetunnel☀️ @ Lake Park… https://t.co/uRLDD3gUQ6,0.8466010093688965,240
1256299278370299906,Fri May 01 19:07:43 +0000 2020,Oakland,"#Dungenesscrab #creole #twisterfries is on the menu today along with so many other goodies
2430 Broadway Uptown #Oakland
aulounge 5pm-9pm
#FIRSTFRIDAY
Please practice #SOCIALDISTANCING
Firstcomefirstserve no call… https://t.co/EPd4f7Gn43",0.8465697765350342,241
1245517292278030336,Thu Apr 02 01:03:57 +0000 2020,Salisbury,"I can’t wait for these spaces to be filled with people once again. In the meantime, thank you for the unbelievable beach fries and pork belly tacos, Mojo’s!!!! #eatlocal #keepthelightson #bethebuffalo #covid19 https://t.co/D25Gr2yUh2",0.8465304374694824,242
1247019685268328450,Mon Apr 06 04:33:56 +0000 2020,Tempe,"Out on the water yesterday kayaking around Tempe Town Lake. Great views, great workout and no one with 50 feet of me except there is this Aussie over my shoulder 🤔😂 @JessicaForrest #kayaking #socialdistancing… https://t.co/hTyZeSx1AZ",0.8465158343315125,243
1271636851854438400,Sat Jun 13 02:53:46 +0000 2020,Lowell,"If I dreamt up my ideal alcoholic beverage, this would definitely be it 🍸🍏🍻😍 stoked time find some @FFTTCider at my local liquor store 🙏 #drinkingathome #socialdistancing #covid19 #craftcider #hardcider #margarita… https://t.co/4jbY8INUan",0.8464650511741638,244
1254171787606327298,Sat Apr 25 22:13:50 +0000 2020,Tennessee,Scenes from #SocialDistancing. A great neighbor arranged beer delivery to our neighborhood tonight. Popped one open on the 30 second drive back to the casa. Solid IPA. Made fresh strozzapreti from @PastariaTN. Thank you @MaydayBrewery! Get out and see these folks 6 ft away. https://t.co/fb4uDwoqh2,0.846332848072052,245
1251517463055028224,Sat Apr 18 14:26:29 +0000 2020,Oakville,"@PlannerSean Or a feature to lay down recalibrated #SocialDistancing appropriate transit lines, sidewalks and multi-use trails.",0.8463200330734253,246
1275831467612856327,Wed Jun 24 16:41:40 +0000 2020,Berkeley,"Morning, @SFBART! This was the last car on my train home yesterday afternoon. When can we expect to see the plan for extending service and limiting occupancy? The other cars had even more riders. #SocialDistancing https://t.co/Lu6r6md5fB",0.8460896015167236,247
1246556254132191235,Sat Apr 04 21:52:25 +0000 2020,Fayetteville,"West Fayetteville Lowe’s, #SocialDistancing is non existent #lowes packed inside and out. They don’t sell groceries and they have no tp. https://t.co/nuNG9rnE9f",0.8460891246795654,248
1257435214965596162,Mon May 04 22:21:31 +0000 2020,Henderson,Golden Knights gear and free chips and salsa to go available tomorrow as curbside pickup begins at the @GoldenKnights The Arsenal team store at City National Arena in @DTSummerlin. #vegasborn #vegas #coronavirus https://t.co/6R5VBgGdBJ,0.8460176587104797,249
1277049191961956352,Sun Jun 28 01:20:28 +0000 2020,Florida,One pedal at a time... got in 15 miles near closing time at Flatwoods Wilderness Park tonight. #SocialDistancing https://t.co/megxWfNKQd,0.8459893465042114,250
1261291005753675777,Fri May 15 13:43:04 +0000 2020,Columbus,"Open for bizness! Who’s heading out to a restaurant today for an outdoor dining experience? We have a list of spots for you to check out. #reopenohio #COVID19 
https://t.co/vE7KyfLEMc",0.8459408283233643,251
1272546650947497990,Mon Jun 15 15:08:59 +0000 2020,Montréal,The temporary #COVID19 bike lanes on Christophe-Colomb were bustling yesterday. Physical separation from traffic gives parents confidence to use them with their children. #véloMTL https://t.co/H1nzdfNJW8,0.8458607792854309,252
1272350144701161472,Mon Jun 15 02:08:08 +0000 2020,Waikīkī Beach,"This morning Kalakaua was closed to vehicular traffic. Perfect for walking, running, biking, skateboarding and other activities. It all happens again the next 3 Sundays. Come out and enjoy Waikiki.  #OpenStreetsSunday
📷 #ActWithCare #SaferAtHome #SocialDistancing 😷...🚫...😷 https://t.co/Un6nkqupA0",0.8458096981048584,253
1253444463265042433,Thu Apr 23 22:03:42 +0000 2020,Garland,Picked the “far” Kroger for grocery pickup just to go on an adventure #COVID19,0.8455430269241333,254
1250190379091202052,Tue Apr 14 22:33:08 +0000 2020,Brampton,"Curbside pickup, no air pollution.

#BicyclesAsTransport #BikeBrampton #BikesCanDoThat #COVID19 @ Canadian Tire https://t.co/xpVdxqyhMy",0.8455321192741394,255
1276167372857118724,Thu Jun 25 14:56:26 +0000 2020,Los Gatos,"Now that’s an outdoor dining room. @doubledslg parking now tented and serving. #Restaurants and #foodservice pivot to stay in business in the post #covid19 era. 
ssafsd @calrestaurants crafoundation @servsafe… https://t.co/WonboEpYnF",0.845343291759491,256
1246864725339709441,Sun Apr 05 18:18:10 +0000 2020,Sioux Falls,Saw this on the bike trails when I went out for a walk. The trails are open and I was glad to see that people kept moving. #covid_19 #onesiouxfalls #sertomapark #socialdistancing #freshair @ Sertoma Park 4300 S… https://t.co/voy68QKV7o,0.8452829122543335,257
1266776195024084993,Sat May 30 16:59:15 +0000 2020,Capitola,We’re thrilled to have a few State Parks in our area open w/ limited parking. Face coverings are required at the entrance kiosks and we ask that you please use debit/credit cards for contactless payment. #thatsmypark #SocialDistancing https://t.co/xhU3ysIa6V,0.8452515602111816,258
1252345431352209410,Mon Apr 20 21:16:32 +0000 2020,Cleveland MetroParks Brookside Reservation,"Normally, I only see this park’s cherry trees🍒 and/or the @CleMetZoo🐘but today go for longer walk in @CleveMetroparks #BrooksideReservation.

1st find pond with a turtle sunning itself.🐢☀️

#SocialDistancing in #Cleveland park during #COVID19 crisis.🌳

https://t.co/bZPSThJzs6 https://t.co/ZWGPOB13Wf",0.8451938033103943,259
1247529524532621315,Tue Apr 07 14:19:51 +0000 2020,Fort Worth,"Coffee is Essential ‼️ How to enjoy AVOCA Coffee in a few diff ways while #socialdistancing

1) Visit us in store. We are still open for walk in to go orders.
2) Try the *new* online order, payment &amp; curbside pick up… https://t.co/rMyttjlyFp",0.8450663685798645,260
1247529860278321153,Tue Apr 07 14:21:11 +0000 2020,Fort Worth,"Coffee is Essential ‼️ How to enjoy AVOCA Coffee in a few diff ways while #socialdistancing

1) Visit us in store. We are still open for walk in to go orders.
2) Try the *new* online order, payment &amp; curbside pick up… https://t.co/m3SSFKdpxj",0.8450663685798645,261
1247684616372334592,Wed Apr 08 00:36:08 +0000 2020,Normal,I thought all parks in @NormalILL were closed... 2 groups of people playing basketball at Anderson Park in Normal. Do we call @NormalPd? Or just let this go?#StayAtHome #PracticeSocialDistancing #SocialDistancing #blono https://t.co/D6Xo8M4xvL,0.8450247049331665,262
1249696296115621890,Mon Apr 13 13:49:49 +0000 2020,Brampton,There are presidents of car companies who don’t love cars half as much as @johntory. Shut down some road lanes to cars and give pedestrians the space to practice proper #SocialDistancing!!! Why is #Toronto’s mayor so resistant to doing this? #TOpoli #COVID19 https://t.co/lOlzjVlKcA,0.8449170589447021,263
1262523991920652288,Mon May 18 23:22:30 +0000 2020,Georgia,"Planning a small garden #wedding, #weddingceremony #weddingreception #familytime #socialevents during this #socialdistancing and you need rental items such as #chairs #tables #plates #cutlery #weddingarch… https://t.co/vAU8B5ijzx",0.844891369342804,264
1272566045690265601,Mon Jun 15 16:26:03 +0000 2020,Alexandria,"The reopening is bringing brunch back in a #socialdistancing way Sharing my favorite outdoor dining from @cafe44otp @SweetFireDonna sonomacellar blackwallhitchalexandria lenaswoodfire #linkinbio

#liketkit… https://t.co/hzGdfuUgSr",0.8448869585990906,265
1247530019234037762,Tue Apr 07 14:21:49 +0000 2020,Wyomissing,"@mcwatchdog @mcall @McallOpinion What about Malls? With #Sears, #BonTon, #Kmart &amp; other closings there are sores with electric, a/c, ample parking ( for special pre fam modules/ areas), usually highway access  #repurpose? #COVID19 #sitingtreatment #coronavirus @urbandesignmh @cooperunion @architecturehub",0.8448352813720703,266
1253195187620216834,Thu Apr 23 05:33:10 +0000 2020,Arboretum Terrace,"#DavisCA has not closed the #Arboretum or its famous bike paths, but they do have a #COVID19 message. https://t.co/CyVlM6ukQb",0.8447800278663635,267
1270114792305496070,Mon Jun 08 22:05:38 +0000 2020,New York Penn Station,"Quarantine Walks #26
~Penn Station and Madison Square Garden, Manhattan~

I walk through around Penn Station and MSG, and inside the station.
[Wednesday, 5/27/2020]

https://t.co/wUrKJ8TKRv

#pennstation
#madisonsquaregarden
#newyork
#covid19 https://t.co/HD7iAhGITO",0.8446478247642517,268
1264661897934241797,Sun May 24 20:57:47 +0000 2020,3 Sisters Cafe,"We will be open 5/25, memorial day, from 10 Am - 2 PM. We will be still accepting curbside but only over the phone, and we will have outdoor dining available. Dining is severely limited and first come first served only. Thank you all so much for your support!

#covid19 #brunch https://t.co/6fdofYgKR9",0.8445817828178406,269
1256674186766036999,Sat May 02 19:57:28 +0000 2020,Long Sands Beach,Beach is closed. But the ocean is still there. Having a picnic in the car. Adapting to #COVID19 https://t.co/X83zDUsIbU,0.8445360064506531,270
1258889913157763072,Fri May 08 22:41:58 +0000 2020,Concord,"They have strict new rules (no snack bar, masks required out of the car, park 10 feet apart) but they’re open!  Some drive-in movie theaters are very popular right now.  Hear more on KCBS #covid19 #coronavirus… https://t.co/jG7il1uldZ",0.8445008993148804,271
1246498927651717120,Sat Apr 04 18:04:37 +0000 2020,Gainesville,So much for my drive by window shopping during #SocialDistancing @GAinesvilleCVB #LifeinGainesvilleGA Things that make you go hummmm. This store owner is super creative. https://t.co/sTqt8kyBS7,0.8444916009902954,272
1260517003711836168,Wed May 13 10:27:27 +0000 2020,Anchorage,"Alaska: son on furlough 2 months now, he gets unemployment so we’re ok (I’m living with my son) bars, restaurants closed except for take out or delivery. Parking Lot Church, fishing, boating, hiking, biking, lawn &amp; garden work, etc all allowed 0 nursing home deaths from #COVID19 https://t.co/XPUid75S4P",0.8444496989250183,273
1263671962875891712,Fri May 22 03:24:08 +0000 2020,Atlanta,"Restaurants are open! Still asking for tables in remote corners to be sure 😉 

#socialdistancing #restaurants #forgotwhatitwaslike #betterthannothing #feedme #idontcook @ Twin Peaks Restaurants https://t.co/CAzK5yTLAU",0.844395101070404,274
1276277668695150594,Thu Jun 25 22:14:42 +0000 2020,Maitland,"Snack of mini pear &amp; prosciutto pizza mmmm b4 the journey home, letting traffic die down. #takeout #socialdistancing #wearadamnmask (at @EnzianTheater in Maitland, FL) https://t.co/HNvELLQroW https://t.co/78XnC5LcqR",0.8443868160247803,275
1258525120093491201,Thu May 07 22:32:25 +0000 2020,Green Bay,Thursday Trails for #GBAPSfit before the chilly weather strikes 🥶Still loving my @salsacycles fat tire from my lovely neighborhood bike shop https://t.co/OR7kSE5cDf . Also shoutout to  @BCParksWI with the #SocialDistancing sign! #KeepOnWi @KeepOnWi https://t.co/c275LGyFpd,0.8443738222122192,276
1277377533831495685,Sun Jun 28 23:05:11 +0000 2020,Toronto,@epdevilla @JohnTory Physical Distancing isn't happening much on restaurant patios. Walk along the Danforth from Broadview to Pape and majority have not limited tables. Astoria one of the few limited tables. #CommonSense #SocialDistancing #Masks,0.8443725109100342,277
1254761336661331972,Mon Apr 27 13:16:29 +0000 2020,North Port,"Englewood Beach and Port Charlotte Beach opened today. If you’re planning on visiting the beaches, be sure to follow CDC guidelines for #socialdistancing. Gatherings of 10 or more people not permitted. Parking is free, restrooms are closed. 🏖 https://t.co/fm1YAjZlDD",0.844258189201355,278
1266849907459137543,Sat May 30 21:52:09 +0000 2020,Port Angeles,"We're open, with #nocontact #socialdistancing and #botanical #sanitizer protocols in place. As of Monday, #clallamcounty is in #phase2 so our local restaurants will be open at 50% capacity. #lakecrescent and… https://t.co/v55j8V7e8S",0.8442429900169373,279
1264312191718690816,Sat May 23 21:48:10 +0000 2020,San Francisco,So we had to pickup curbside at #bestbuy in #sf so we had to take advantage.... #picnic #covid19 #2020 #udon  #goldengatepark #phase2 @ Golden Gate Park https://t.co/ZJXbOP1vUU,0.8442299962043762,280
1254877813158678529,Mon Apr 27 20:59:19 +0000 2020,Arizona,The trails are a bit less crowded at 1pm in the afternoon now that’s it’s 102 degrees outside..... #drinkyowater #washyohands #socialdistancing @ Gateway Trailhead https://t.co/ANThXsU4Ie,0.8440735936164856,281
1246619396572880899,Sun Apr 05 02:03:19 +0000 2020,Texas,The #caprockcorvetteclub took a #socialdistancing road trip this afternoon. All cars were spaced 6’ apart.  We headed for #sonic after the 90 minute cruise for dinner.  #sonicdrivein #corvettesofinstagram #corvettes… https://t.co/cr3qRpye6z,0.8440276980400085,282
1275580328002768896,Wed Jun 24 00:03:43 +0000 2020,Gina's Mexican Cafe,"We’re taking #socialdistancing &amp; your well-being very seriously, amigos! ❤️

Call 250-753-5411 from home or from our parking lot to reserve a table OR order take-out/delivery! 🚗

Open 4-8pm Monday-Thursday.

Open at noon Friday to Sunday.

#Nanaimo

Menu: https://t.co/LOZrDCYzja https://t.co/mx66GIuj5s",0.8440048694610596,283
1251677899855446018,Sun Apr 19 01:04:01 +0000 2020,Wichita,"Pizza and pepsi on the front porch.  Social distancing is boring but waving at neighbors as they walk by never does. #wichitaks #pizza #pepsi #socialdistancing #porch @ M &amp; M Sharpening Services, LLC https://t.co/s1WNDuTSt6",0.844001054763794,284
1274484028717051905,Sat Jun 20 23:27:25 +0000 2020,Winnipeg,"We were booked to play here at @mcnallyrobinson tonight but because of #covid19 it was cancelled. So instead we came here to eat. #supportlocalbusiness #winnipegbusiness @ Prairie Ink Restaurant &amp; Bakery, Winnipeg https://t.co/MVTuOLdpxf",0.843914270401001,285
1249085814924906497,Sat Apr 11 21:23:59 +0000 2020,North Vancouver,Site visit to Beach Avenue earlier this morning. Eastbound lanes closed for #PhysicalDistancing active travel &amp; sure to be welcomed by nearby downtown #Vancouver residents. #COVID19 https://t.co/32iNjaMBpn,0.8438282608985901,286
1261284590913761291,Fri May 15 13:17:34 +0000 2020,Lauderhill,"Dining on Dates Preview &gt; Reopening restaurants turn to mannequins, shower curtains, carhops and pulleys to keep diners distant: https://t.co/VJL9KqWQGj #restaurants #COVID19 #dining #food #dating #datingagency by @washingtonpost",0.8438126444816589,287
1271805057130999808,Sat Jun 13 14:02:09 +0000 2020,Blackwood,Fiona is finally back in the Gymnastics 🤸‍♀️ studio! #socialdistancing #masks #handsanitizer staggered classes and door drop off and pick up while parents wait in the parking lot are all… https://t.co/ahDpqMfhM2,0.8437768816947937,288
1261465434898829312,Sat May 16 01:16:11 +0000 2020,Arkansas,"Dinner inside a small, local establishment - SO exciting! All rules were followed, service was great, and the food was FANTASTIC (as always)! ❤️ #EatLocal #SupportLocal #COVID19 @ Renzo's… https://t.co/RQwItZpzB5",0.8437683582305908,289
1254206782987055104,Sun Apr 26 00:32:53 +0000 2020,Stockton,"Lunch time of the patio!  #SocialDistancing @ Brookside, Stockton, CA 95219 https://t.co/hMdGeeycyf",0.8437437415122986,290
1261826943483346944,Sun May 17 01:12:41 +0000 2020,West Palm Beach,"#coronavirus #westpalmbeach #PalmBeach #SocialDistancing  they are getting creative here in Palm Beach county by expanding usable serveable space for local restaurants, streets used for tents and tables, rather than cars, parking lots nearby. So far, so good https://t.co/Fx2CVEOjWU",0.8435620665550232,291
